platform	source	classification	matched_game_id	matched_rom_name	note
gba	Famicom Mini 29 - Akumajou Dracula (Japan).zip	filename_exact_hash_mismatch_processable	famicom-mini-29-akumajou-dracula	Famicom Mini 29 - Akumajou Dracula (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 30 - SD Gundam World - Gachapon Senshi Scramble Wars (Japan).zip	filename_exact_hash_mismatch_processable	famicom-mini-30-sd-gundam-world-gachapon-senshi-scramble-wars	Famicom Mini 30 - SD Gundam World - Gachapon Senshi Scramble Wars (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famista Advance (Japan).zip	filename_exact_hash_mismatch_processable	famista-advance	Famista Advance (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Final Fantasy Tactics Advance (Japan).zip	filename_exact_hash_mismatch_processable	final-fantasy-tactics-advance	Final Fantasy Tactics Advance (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Fushigi no Kuni no Alice (Japan).zip	filename_exact_hash_mismatch_processable	fushigi-no-kuni-no-alice	Fushigi no Kuni no Alice (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Hamtaro - Ham-Ham Games (Japan, USA) (En,Ja).zip	filename_exact_hash_mismatch_processable	hamtaro-ham-ham-games	Hamtaro - Ham-Ham Games (Japan, USA) (En,Ja)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Kinniku Banzuke - Kimero! Kiseki no Kanzen Seiha (Japan).zip	filename_exact_hash_mismatch_processable	kinniku-banzuke-kimero-kiseki-no-kanzen-seiha	Kinniku Banzuke - Kimero! Kiseki no Kanzen Seiha (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Klonoa Heroes - Densetsu no Star Medal (Japan).zip	filename_exact_hash_mismatch_processable	klonoa-heroes-densetsu-no-star-medal	Klonoa Heroes - Densetsu no Star Medal (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Lunar Legend (Japan).zip	filename_exact_hash_mismatch_processable	lunar-legend	Lunar Legend (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Metroid - Zero Mission (Japan).zip	filename_exact_hash_mismatch_processable	metroid-zero-mission	Metroid - Zero Mission (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Metroid Fusion (Japan).zip	filename_exact_hash_mismatch_processable	metroid-fusion	Metroid Fusion (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Mother 3 (Japan) (Virtual Console).zip	filename_exact_hash_mismatch_processable	mother-3	Mother 3 (Japan) (Virtual Console)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Naruto - Konoha Senki (Japan).zip	filename_exact_hash_mismatch_processable	naruto-konoha-senki	Naruto - Konoha Senki (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Power Pro Kun Pocket 4 (Japan) (Rev 1).zip	filename_exact_hash_mismatch_processable	power-pro-kun-pocket-4	Power Pro Kun Pocket 4 (Japan) (Rev 1)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Recca no Honoo - The Game (Japan).zip	filename_exact_hash_mismatch_processable	recca-no-honoo-the-game	Recca no Honoo - The Game (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Rockman EXE 4.5 - Real Operation (Japan).zip	filename_exact_hash_mismatch_processable	rockman-exe-45-real-operation	Rockman EXE 4.5 - Real Operation (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	SD Gundam Force (Japan) (En).zip	filename_exact_hash_mismatch_processable	sd-gundam-force	SD Gundam Force (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Tales of Phantasia (Japan).zip	filename_exact_hash_mismatch_processable	tales-of-phantasia	Tales of Phantasia (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Yu-Gi-Oh! - Dungeon Dice Monsters (Japan).zip	filename_exact_hash_mismatch_processable	yu-gi-oh-dungeon-dice-monsters	Yu-Gi-Oh! - Dungeon Dice Monsters (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
pce	- Counter Attack (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
pce	[BIOS] CD-ROM System (Japan) (v1.0).pce	missing_or_wrong_platform	""	""	No ROM name match in this platform.
pce	[BIOS] Games Express CD Card (Japan).pce	missing_or_wrong_platform	""	""	No ROM name match in this platform.
pce	[BIOS] Super CD-ROM System (Japan) (v3.0).pce	missing_or_wrong_platform	""	""	No ROM name match in this platform.
pce	syscard3.pce	missing_or_wrong_platform	""	""	No ROM name match in this platform.
pce	Aldynes - The Misson Code for Rage Crisis (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
pce	Dai Makai-Mura.zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
pce	Daimakaimura (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
pce	Flying Trooper X-SERD Hisou Kihei (Japan) T+Eng v1 Nebulous.zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
pce	Gomola Speed (Japan) (En).zip	filename_exact_hash_mismatch_processable	gomola-speed	Gomola Speed (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
pce	Madou King Granzort (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
pce	Youkai Douchuuki (Japan).zip	filename_exact_hash_mismatch_processable	youkai-douchuuki	Youkai Douchuuki (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
ps1	scph5501.bin	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Addie no Okurimono - To Moze from Addie (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Aquanaut no Kyuujitsu (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Aquanaut no Kyuujitsu 2 (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Asonde AIUEO (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Bishi Bashi Special 3 - Step Champ (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Bokujou Monogatari - Harvest Moon (Japan).chd	filename_exact_hash_mismatch_processable	harvest-moon-back-to-nature	Bokujou Monogatari - Harvest Moon (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
ps1	Brightis (Japan).chd	filename_exact_hash_mismatch_processable	brightis	Brightis (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
ps1	CG Mukashi Banashi - Jiisan 2-do Bikkuri!! (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Chippoke Ralph no Daibouken - The Adventure of Little Ralph (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Classic Road (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Clock Tower - The First Fear (Japan).chd	filename_exact_hash_mismatch_processable	clock-tower	Clock Tower - The First Fear (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
ps1	Conveni Special, The - Mitsu no Sekai o Dokusen seyo (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Cotton 100% (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Cowboy Bebop (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Crash Bandicoot Racing (Japan).chd	filename_exact_hash_mismatch_processable	crash-bandicoot-racing	Crash Bandicoot Racing (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
ps1	Crazy Climber 2000 (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Daibouken Deluxe - Haruka naru Umi (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Daikoukai Jidai Gaiden (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Daikoukai Jidai II (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Daisenryaku - Player's Spirit (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Dice de Chocobo (Japan).chd	filename_exact_hash_mismatch_processable	dice-de-chocobo	Dice de Chocobo (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
ps1	Digital Ehon Vol. 2 - Imadoki no Kaguya-hime (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Digital Ehon Vol. 3 - Imadoki no Saru Kani (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Digital Ehon Vol. 4 - Imadoki no Hanasaka Jiisan (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Digital Ehon Vol. 5 - Imadoki no Urashima-tarou (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Dokapon! Ikari no Tekken (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Dragon Ball Z - Idainaru Dragon Ball Densetsu (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Dragon Money (Japan).chd	filename_exact_hash_mismatch_processable	dragon-money	Dragon Money (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
ps1	Druid - Yami e no Tsuisekisha (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Elder Gate (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Gaia Seed - Project Seed Trap (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Gallop Racer (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Gallop Racer 2000 (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Gallop Racer 3 (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Game de Hajimeru TOEIC Test - Mazu wa Nyuumon-hen 1500 (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Genghis Khan - Aoki Ookami to Shiroki Mejika IV (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Gotouchi Hello Kitty Sugoroku Monogatari (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Gunbalina (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Hokuto no Ken - Seikimatsu Kyuuseishu Densetsu (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Honkaku Hanafuda (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Hyper Olympic in Atlanta (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Jouki Kikansha Unten Simulation - SL de Ikou! II (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Kids Station - Crayon Shin-chan - Ora to Omoide Tsukuru zo! (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Kids Station - Hello Kitty no Ouchi e Oide yo! (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Kinniku Banzuke - Road to Sasuke (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Kouryuu Sangoku Engi (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Kowloon-jou (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Kuru Kuru Cube (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Libero Grande 2 (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Medarot R (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Metamor Panic - Doki Doki Youma Busters!! (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Mini-Moni. Dice de Pyon! (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Missland 2 (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Mr. Prospector - Horiate-kun (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Naniwa no Akindo - Futte Nanbo no Saikoro Jinsei (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Nice Price Series Vol. 04 - Billiard King (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Nice Price Series Vol. 07 - World Tournament Bowling (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Nice Price Series Vol. 08 - Elemental Pinball (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Nichibutsu Arcade Classics (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Panekit - Infinitive Crafting Toy Case (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Pastel Muses (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Pikiinya! Excellent (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Play de Oboeru Series 7 - Play de Oboeru TOEIC Test - Goku Deruderu 1700 (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	PlayStadium (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Pocket MuuMuu (Japan).chd	filename_exact_hash_mismatch_processable	pocket-muumuu	Pocket MuuMuu (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
ps1	Pokeler DX - Pink (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Prismaticallization (Japan).chd	filename_exact_hash_mismatch_processable	prismaticallization	Prismaticallization (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
ps1	Restaurant Dream (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Riot Stars (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Shin Fortune Quest - Shokutaku no Kishi-tachi (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Sid Meier's Civilization - Shin Sekai Shichidai Bunmei (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Sno Pokeler (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Soukyu Gurentai - Oubushustugeki (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Soulmaster (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Study Quest - Keisanjima no Daibouken (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Super Price Series - Block & Switch (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Super Robot Taisen Alpha (Japan).chd	filename_exact_hash_mismatch_processable	super-robot-taisen-alpha	Super Robot Taisen Alpha (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
ps1	SuperLite 1500 Series - Battle Qix (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	SuperLite 1500 Series - Burn Out (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	SuperLite 1500 Series - Carnage Heart (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	SuperLite 1500 Series - Suudoku (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	SuperLite 1500 Series - Uno (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Two-Tenkaku (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Wolkenkratzer - Shinpan no Tou (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	World Never Island (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	World Neverland - Olerud Oukoku Monogatari (Japan).chd	filename_exact_hash_mismatch_processable	world-neverland-olerud-oukoku-monogatari	World Neverland - Olerud Oukoku Monogatari (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
ps1	X2 - No Relief (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Yoshimoto Muchicco Dai-kessen - Minami no Umi no Gorongo-tou (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Yu-Gi-Oh! Monster Capsule Breed & Battle (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
ps1	Zera-chan Puzzle - Pitatto Pair (Japan).chd	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Acrobat Mission (Japan) (En).zip	filename_exact_hash_mismatch_processable	acrobat-mission	Acrobat Mission (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Aero Fighters (USA).zip	filename_exact_hash_mismatch_processable	aero-fighters	Aero Fighters (USA)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Amazing Spider-Man, The - Lethal Foes (Japan).zip	filename_exact_hash_mismatch_processable	the-amazing-spider-man-lethal-foes	Amazing Spider-Man, The - Lethal Foes (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Appleseed - Prometheus no Shintaku (Japan).zip	filename_exact_hash_mismatch_processable	appleseed-prometheus-no-shintaku	Appleseed - Prometheus no Shintaku (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Arcus Spirits (Japan).zip	filename_exact_hash_mismatch_processable	arcus-spirits	Arcus Spirits (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Aretha (Japan).zip	filename_exact_hash_mismatch_processable	aretha	Aretha (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Axelay (Japan).zip	filename_exact_hash_mismatch_processable	axelay	Axelay (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Bahamut Lagoon (Japan).zip	filename_exact_hash_mismatch_processable	bahamut-lagoon	Bahamut Lagoon (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Battle Robot Retsuden (Japan).zip	filename_exact_hash_mismatch_processable	battle-robot-retsuden	Battle Robot Retsuden (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Battle Submarine (Japan).zip	filename_exact_hash_mismatch_processable	battle-submarine	Battle Submarine (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Battle Tycoon - Flash Hiders SFX (Japan) (Rev 1).zip	filename_exact_hash_mismatch_processable	battle-tycoon-flash-hiders-sfx	Battle Tycoon - Flash Hiders SFX (Japan) (Rev 1)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Bishoujo Senshi Sailor Moon Sailor Stars - Fuwafuwa Panic 2 (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Bomberman B-Daman (Japan).zip	filename_exact_hash_mismatch_processable	bomberman-b-daman	Bomberman B-Daman (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Chrono Trigger (Japan).zip	filename_exact_hash_mismatch_processable	chrono-trigger	Chrono Trigger (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Crayon Shin-chan - Nagagutsu Dobon!! (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Cyborg 009 (Japan).zip	filename_exact_hash_mismatch_processable	cyborg-009	Cyborg 009 (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Dark Half (Japan).zip	filename_exact_hash_mismatch_processable	dark-half	Dark Half (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Dark Kingdom (Japan).zip	filename_exact_hash_mismatch_processable	dark-kingdom	Dark Kingdom (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Doraemon 4 - Nobita to Tsuki no Oukoku (Japan).zip	filename_exact_hash_mismatch_processable	doraemon-4-nobita-to-tsuki-no-oukoku	Doraemon 4 - Nobita to Tsuki no Oukoku (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Energy Breaker (Japan).zip	filename_exact_hash_mismatch_processable	energy-breaker	Energy Breaker (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	F-1 Grand Prix (Japan).zip	filename_exact_hash_mismatch_processable	f-1-grand-prix	F-1 Grand Prix (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	F-1 Grand Prix - Part III (Japan).zip	filename_exact_hash_mismatch_processable	f-1-grand-prix-part-iii	F-1 Grand Prix - Part III (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Final Fight 2 (USA).zip	filename_exact_hash_mismatch_processable	final-fight-2	Final Fight 2 (USA)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Finalset (Japan) (En).zip	filename_exact_hash_mismatch_processable	finalset	Finalset (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Front Mission - Gun Hazard (Japan) (VC).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Front Mission Series - Gun Hazard (Japan).zip	filename_exact_hash_mismatch_processable	front-mission-series-gun-hazard	Front Mission Series - Gun Hazard (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Fushigi no Dungeon.zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Galaxy Wars (Japan) (En).zip	filename_exact_hash_mismatch_processable	galaxy-wars	Galaxy Wars (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Ganbare Goemon 2 - Kiteretsu Shougun Magginesu (Japan) (VC).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Ganbare Goemon 3 - Shishi Juurokubee no Karakuri Manjigatame (Japan).zip	filename_exact_hash_mismatch_processable	ganbare-goemon-3-shishi-juurokubee-no-karakuri-manjigatame	Ganbare Goemon 3 - Shishi Juurokubee no Karakuri Manjigatame (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Ganbare Goemon Kirakira Douchuu - Boku ga Dancer ni Natta Wake (Japan).zip	filename_exact_hash_mismatch_processable	ganbare-goemon-kirakira-douchuu-boku-ga-dancer-ni-natta-wake	Ganbare Goemon Kirakira Douchuu - Boku ga Dancer ni Natta Wake (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Gegege no Kitarou - Youkai Donjara (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Gekisou Sentai Carranger - Zenkai! Racer Senshi (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Ghost Chaser Densei (Japan).zip	filename_exact_hash_mismatch_processable	ghost-chaser-densei	Ghost Chaser Densei (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Great Battle Gaiden 2, The - Matsuri da Wasshoi (Japan).zip	filename_exact_hash_mismatch_processable	great-battle-gaiden-2-the-matsuri-da-wasshoi	Great Battle Gaiden 2, The - Matsuri da Wasshoi (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Great Battle IV, The (Japan).zip	filename_exact_hash_mismatch_processable	the-great-battle-iv	Great Battle IV, The (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Great Battle V, The (Japan).zip	filename_exact_hash_mismatch_processable	great-battle-v-the	Great Battle V, The (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Heiwa Pachinko World 3 (Japan).zip	filename_exact_hash_mismatch_processable	heiwa-pachinko-world-3	Heiwa Pachinko World 3 (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Illusion of Gaia (USA).zip	filename_exact_hash_mismatch_processable	illusion-of-gaia	Illusion of Gaia (USA)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Kamen Rider (Japan).zip	filename_exact_hash_mismatch_processable	kamen-rider	Kamen Rider (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Karura Ou (Japan).zip	filename_exact_hash_mismatch_processable	karura-ou	Karura Ou (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Magical Drop 2 (Japan).zip	filename_exact_hash_mismatch_processable	magical-drop-ii	Magical Drop 2 (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Magical Drop 2 - Bunka Housou Special Version (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Mazinger Z (Japan).zip	filename_exact_hash_mismatch_processable	mazinger-z	Mazinger Z (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Metal Max 2 (Japan).zip	filename_exact_hash_mismatch_processable	metal-max-2	Metal Max 2 (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Mickey to Donald - Magical Adventure 3 (Japan).zip	filename_exact_hash_mismatch_processable	mickey-to-donald-magical-adventure-3	Mickey to Donald - Magical Adventure 3 (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Monopoly Game 2, The (Japan).zip	filename_exact_hash_mismatch_processable	the-monopoly-game-2	Monopoly Game 2, The (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Nintama Rantarou (Japan).zip	filename_exact_hash_mismatch_processable	nintama-rantarou	Nintama Rantarou (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Poi Poi Ninja World (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Popeye - Ijiwaru Majo Sea Hag no Maki (Japan).zip	filename_exact_hash_mismatch_processable	popeye-ijiwaru-majo-sea-hag-no-maki	Popeye - Ijiwaru Majo Sea Hag no Maki (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Rendering Ranger R2 (Japan) (En).zip	filename_exact_hash_mismatch_processable	rendering-ranger-r2	Rendering Ranger R2 (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Rival Turf.zip	filename_base_hash_mismatch_review	rival-turf	Rival Turf (Europe)|Rival Turf! (USA)	Base ROM filename matches after stripping No-Intro suffixes; process as low confidence and review region/revision/hash.
sfc	Rockman & Forte (Japan).zip	filename_exact_hash_mismatch_processable	mega-man-bass	Rockman & Forte (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Rushing Beat Ran - Fukusei Toshi (Japan).zip	filename_exact_hash_mismatch_processable	brawl-brothers	Rushing Beat Ran - Fukusei Toshi (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
